,url,date
1257,/markets/2022/09/08/market-wrap-bitcoin-up-slightly-despite-fed-chairmans-hawkish-comments/,2022-09-08
1258,/layer2/2022/09/08/its-time-to-end-maximalism-in-crypto/,2022-09-08
1259,/layer2/2022/09/08/air-gap-hardware-wallet-multisig-bitcoin-self-storage-means-hard-choices/,2022-09-08
1260,/markets/2022/09/08/federal-reserve-to-act-forthrightly-strongly-until-inflation-job-is-done-powell-says/,2022-09-08
1261,/podcasts/markets-daily/crypto-news-roundup-for-sept-8-2022/,2022-09-08
1262,/markets/2022/09/08/first-mover-americas-bitcoin-back-over-19k-as-ecb-goes-for-record-interest-rate-hike/,2022-09-08
1263,/markets/2022/09/08/first-mover-asia-why-defi-is-targeting-the-institutions-it-wanted-to-topple-crypto-prices-rally/,2022-09-08
1264,/markets/2022/09/07/market-wrap-bitcoin-inches-higher-but-sluggish-volume-shows-reluctance-to-invest/,2022-09-07
1265,/markets/2022/09/07/hawkish-fed-chatter-has-traders-betting-on-75-basis-point-rate-hike-by-shorting-bitcoin/,2022-09-07
1266,/business/2022/09/07/swan-bitcoin-moves-into-tradfi-with-platform-for-financial-advisors/,2022-09-07
1267,/markets/2022/09/07/ether-y-cardano-lideran-una-fuerte-caida-ante-un-dolar-estadounidense-que-se-fortalece/,2022-09-07
1268,/markets/2022/09/07/bitcoin-bets-look-bearish-as-futures-trading-hits-record-level/,2022-09-07
1269,/markets/2022/09/07/first-mover-americas-bitcoin-now-below-19k-as-merge-fueled-ethereum-classic-hype-unwinds/,2022-09-07
1270,/markets/2022/09/07/bernstein-bitcoins-correlation-with-other-tokens-will-weaken-as-its-dominance-declines/,2022-09-07
1271,/markets/2022/09/07/first-mover-binances-usdc-swap-out-isnt-what-you-think-it-is-whats-behind-bitcoins-late-dive/,2022-09-07
1272,/markets/2022/09/06/bitcoin-dips-below-19k-hitting-lowest-in-two-months/,2022-09-06
1273,/markets/2022/09/06/market-wrap-bitcoin-takes-late-dive-below-19k-ether-falls-as-merge-countdown-begins/,2022-09-06
1274,/markets/2022/09/06/the-fed-wants-you-to-lose-money-in-stocks-and-probably-crypto-too/,2022-09-06
1275,/markets/2022/09/06/first-mover-americas-ether-outshines-bitcoin-as-ethereum-merge-nears/,2022-09-06
1276,/markets/2022/09/05/first-mover-asia-ethereums-merge-starts-to-hit-gaming-chip-prices/,2022-09-05
1277,/markets/2022/09/05/first-mover-americas-bitcoin-languishes-below-20k-as-energy-crisis-in-europe-worsens/,2022-09-05
1278,/markets/2022/09/05/parabolic-bitcoin-bull-run-likely-after-dormant-coin-supply-peaks-past-data-suggests/,2022-09-05
1279,/markets/2022/09/05/bitcoin-in-accumulation-phase-despite-macro-headwinds-on-chain-data-indicate/,2022-09-05
1280,/markets/2022/09/05/first-mover-asia-bitcoin-holds-tight-below-20k-blockchain-protocol-cardano-arrives-on-robinhood-who-cares/,2022-09-05
1281,/business/2022/09/04/it-was-cruel-summer-for-the-bitcoin-market/,2022-09-04
1282,/markets/2022/09/02/market-wrap-bitcoin-trades-down-after-initial-push-higher/,2022-09-02
1283,/tech/2022/09/02/bitcoins-price-may-crash-after-ethereums-merge-researcher-says/,2022-09-02
1284,/markets/2022/09/02/long-dormant-bitcoin-move-at-low-prices-but-its-probably-nothing/,2022-09-02
1285,/business/2022/09/02/asset-management-giant-blackrock-to-use-kraken-subsidiary-for-crypto-product/,2022-09-02
1286,/markets/2022/09/02/bitcoin-registro-ganancias-tras-la-desaceleracion-del-indice-de-empleo-de-ee-uu-en-agosto/,2022-09-02
1287,/markets/2022/09/02/first-mover-americas-bitcoin-inches-up-after-report-shows-slowing-us-jobs-growth/,2022-09-02
1288,/markets/2022/09/02/us-job-growth-slowed-in-august-bitcoin-gains/,2022-09-02
1289,/markets/2022/09/02/first-mover-asia-the-michael-saylor-tax-case-and-what-it-means-bitcoin-wrestles-with-20k/,2022-09-02
1290,/markets/2022/09/01/bitcoin-traders-outlook-is-so-bleak-that-some-analysts-see-buying-opportunity/,2022-09-01
1291,/markets/2022/09/01/market-wrap-bitcoin-struggles-to-hold-20k-for-the-foreseeable-future/,2022-09-01
1292,/markets/2022/09/01/chilliz-and-eos-tokens-the-best-crypto-performers-in-august-in-bear-market/,2022-09-01
1293,/markets/2022/09/01/impulso-de-compra-de-criptomonedas-se-disipa-a-medida-que-inversores-consideran-riesgo-de-recesion/,2022-09-01
1294,/markets/2022/09/01/first-mover-americas-bitcoin-dips-below-20k-michael-saylor-gets-sued-for-tax-fraud/,2022-09-01
1295,/business/2022/09/01/advisors-need-to-refine-their-definition-of-crypto/,2022-09-01
1296,/markets/2022/09/01/first-mover-asia-waves-founder-defends-usdn-stablecoin-depegging-trashes-fears-of-a-ust-like-implosion-bitcoin-burrows-in-above-20k/,2022-09-01
1297,/markets/2022/08/31/market-wrap-bitcoins-price-rises-amid-uncertainty/,2022-08-31
1298,/markets/2022/08/31/more-volatility-ahead-for-bitcoin-as-federal-reserve-keeps-quiet/,2022-08-31
1299,/markets/2022/08/31/first-mover-americas-a-bleak-month-for-crypto-as-bitcoin-slides-ether-stalls-and-solana-tanks/,2022-08-31
1300,/markets/2022/08/31/first-mover-asia-bitcoin-claws-back-above-20k-singapore-bank-heads-speech-reflects-growing-crypto-hostility/,2022-08-31
1301,/markets/2022/08/30/el-salvador-retrasa-la-emision-de-los-bonos-bitcoin-segun-paolo-ardoino-cto-de-bitfinex/,2022-08-30
1302,/markets/2022/08/30/market-wrap-bitcoins-price-retreats-along-with-stocks/,2022-08-30
1303,/markets/2022/08/30/eth-y-btc-podrian-registrar-inestabilidad-a-medida-que-aumenta-el-indice-de-apalancamiento-de-interes-abierto/,2022-08-30
1304,/markets/2022/08/30/el-salvadors-bitcoin-bond-still-delayed-bitfinexs-paolo-ardoino/,2022-08-30
1305,/tech/2022/08/30/can-privacy-focused-bitcoin-projects-avoid-ofac-sanctions/,2022-08-30
1306,/markets/2022/08/30/first-mover-americas-bitcoin-holds-20k-level-altcoins-recover-as-market-sentiment-improves/,2022-08-30
1307,/markets/2022/08/30/ether-bitcoin-could-see-turbulence-as-open-interest-leverage-ratio-soars-to-record-high/,2022-08-30
1308,/markets/2022/08/30/first-mover-asia-taipei-blockchain-week-imperiled-by-governments-covid-19-quarantine-bitcoin-rebounds-above-20k/,2022-08-30
1309,/markets/2022/08/29/market-wrap-bitcoin-and-ether-rebound-halts-3-day-losing-streak/,2022-08-29
1310,/markets/2022/08/29/first-mover-americas-bitcoin-bounces-to-20k-as-dollar-recedes-from-20-year-high-equity-futures-slide/,2022-08-29
1311,/markets/2022/08/29/first-mover-asia-bitcoin-falls-to-196k-as-investors-continue-to-mull-fed-chairs-comments/,2022-08-29
1312,/business/2022/08/28/with-inflation-still-top-of-mind-does-bitcoin-have-anything-to-say/,2022-08-28
1313,/podcasts/coindesk-podcast-network/headlines-top-stories-of-the-week-08-27-22/,2022-08-27
1314,/markets/2022/08/26/market-wrap-bitcoin-slumps-to-lowest-level-in-over-a-month-after-powell-affirms-hawkish-monetary-policy/,2022-08-26
1315,/podcasts/coindesk-podcast-network/fed-chair-powell-says-inflation-battle-not-over-just-yet/,2022-08-26
1316,/markets/2022/08/26/bitcoin-cae-por-debajo-de-21k-tras-los-comentarios-de-powell-sobre-medidas-de-ajuste-monetario/,2022-08-26
1317,/markets/2022/08/26/bitcoin-tumbles-below-21k-after-powells-hawkish-remarks/,2022-08-26
1318,/layer2/2022/08/26/in-defense-of-crypto-speculation/,2022-08-26
1319,/markets/2022/08/26/first-mover-americas-bitcoin-in-stasis-ahead-of-powell-speech-coinbases-cbeth-trades-at-discount-to-ether/,2022-08-26
1320,/business/2022/08/26/thai-energy-billionaire-turns-to-crypto-to-boost-growth-report/,2022-08-26
1321,/markets/2022/08/26/first-mover-asia-a-bear-market-survival-strategy-for-crypto-miners-bitcoin-ether-prices-remain-in-holding-pattern/,2022-08-26
1322,/markets/2022/08/25/market-wrap-bitcoin-price-barely-budges-as-traders-await-powell-speech/,2022-08-25
1323,/podcasts/coindesk-podcast-network/crypto-atm-operator-bitcoin-depot-to-list-on-nasdaq-nfts-are-coming-to-the-candy-aisle/,2022-08-25
1324,/markets/2022/08/25/first-mover-americas-bitcoin-gains-stall-at-22k-as-markets-await-powell-at-jackson-hole/,2022-08-25
1325,/business/2022/08/25/texas-bitcoin-mine-whinstone-countersues-japans-gmo-internet-seeks-15m-damages-in-four-year-dispute/,2022-08-25
1326,/markets/2022/08/25/bitcoins-pre-jackson-hole-decline-leaves-room-for-buy-the-fact-bounce/,2022-08-25
1327,/markets/2022/08/25/first-mover-asia-bear-market-taxes-cryptos-allure-in-india-grows-kucoin-survey-finds-bitcoin-continues-holding-pattern-over-21k/,2022-08-25
1328,/markets/2022/08/24/market-wrap-bitcoin-rises-slightly-along-with-stocks/,2022-08-24
1329,/markets/2022/08/24/wounded-crypto-traders-desperate-for-clues-from-feds-big-meeting-this-week/,2022-08-24
1330,/policy/2022/08/24/law-society-of-england-and-wales-tells-members-to-be-wary-of-bitcoin-use-in-transactions/,2022-08-24
1331,/markets/2022/08/24/first-mover-americas-ether-outperforms-bitcoin-cme-btc-futures-hit-a-huge-discount-to-spot-prices/,2022-08-24
1332,/markets/2022/08/24/first-mover-asia-bitcoin-trades-sideways-investors-await-any-fed-interest-rate-signals-imf-sees-growing-link-between-crypto-and-asian-stocks/,2022-08-24
1333,/markets/2022/08/23/crypto-winter-could-be-over-as-investors-add-to-positions-says-market-analyst/,2022-08-23
1334,/markets/2022/08/23/market-wrap-crypto-assets-rise-following-soft-home-sales-in-july/,2022-08-23
1335,/markets/2022/08/23/exchange-giant-cmes-bitcoin-futures-just-hit-a-huge-discount-to-spot-prices/,2022-08-23
1336,/markets/2022/08/23/mercados-cripto-se-estabilizan-tras-caidas-semanales-y-traders-muestran-sesgo-bajista-a-corto-plazo/,2022-08-23
1337,/markets/2022/08/23/first-mover-americas-crypto-market-cap-falls-below-1-trillion-as-momentum-fades/,2022-08-23
1338,/layer2/2022/08/23/the-more-energy-bitcoin-uses-the-better/,2022-08-23
1339,/markets/2022/08/23/crypto-markets-stabilize-after-steep-weekly-declines-traders-show-near-term-bearish-bias/,2022-08-23
1340,/markets/2022/08/23/bitcoins-weekly-chart-shows-bear-market-likely-to-worsen-or-does-it/,2022-08-23
1341,/markets/2022/08/22/first-mover-asia-crypto-sell-off-due-to-fed-hawkishness-possible-jump-dump-of-eth-says-qcp-capital-cryptos-decline-slightly-in-monday-trading/,2022-08-22
1342,/markets/2022/08/22/market-wrap-bitcoin-price-falls-as-markets-await-fed-chair-powells-comments/,2022-08-22
1343,/markets/2022/08/22/bitcoin-la-caida-semanal-de-10-sugiere-tendencia-bajista-previa-al-simposio-de-la-fed/,2022-08-22
1344,/markets/2022/08/22/first-mover-americas-macro-retakes-front-seat-pushing-bitcoin-down-below-21k/,2022-08-22
1345,/markets/2022/08/22/bitcoins-10-weekly-drop-puts-bears-in-control-ahead-of-jackson-hole-symposium/,2022-08-22
1346,/markets/2022/08/22/first-mover-asia-bitcoin-hovers-over-21k-in-weekend-trading-india-crypto-industrys-challenging-year/,2022-08-22
1347,/business/2022/08/21/can-ethereum-fight-back-against-the-uss-sweeping-censorship-attempt/,2022-08-21
1348,/podcasts/coindesk-podcast-network/headlines-top-stories-of-the-week-08-20-22/,2022-08-20
1349,/podcasts/coindesk-podcast-network/bitcoin-tumbles-below-22k-and-crypto-lender-hodlnaut-faces-singapore-police-actions/,2022-08-19
1350,/markets/2022/08/19/market-wrap-bitcoins-price-plummets-on-global-inflation-concerns/,2022-08-19
1351,/markets/2022/08/19/bitcoin-retraces-3-weeks-of-gains-as-analysts-blame-macroeconomic-turmoil/,2022-08-19
1352,/markets/2022/08/19/bitcoin-cae-a-minimo-en-dos-meses-y-frustra-expectativas-de-recuperacion/,2022-08-19
1353,/markets/2022/08/19/first-mover-americas-fear-makes-quick-return-to-crypto-markets-as-bitcoin-plunges-most-in-2-months/,2022-08-19
1354,/business/2022/08/19/crypto-stocks-slide-in-pre-market-trading-as-bitcoin-slumps-to-216k/,2022-08-19
1355,/markets/2022/08/19/bitcoin-reverses-cpi-induced-rally-drops-below-22k/,2022-08-19
1356,/markets/2022/08/19/first-mover-asia-bitcoin-sinks-below-23k-south-koreas-bumpy-crypto-path-forward/,2022-08-19
1357,/markets/2022/08/18/market-wrap-bitcoin-pauses-losing-streak-but-the-trend-is-still-not-bullish/,2022-08-18
1358,/layer2/2022/08/18/the-blackrock-trust-crypto-legitimacy-or-the-beginning-of-the-end-for-bitcoin/,2022-08-18
1359,/markets/2022/08/18/bitcoin-pierde-tendencia-alcista-a-medida-que-la-fed-preve-tasas-restrictivas-por-mucho-tiempo/,2022-08-18
1360,/markets/2022/08/18/first-mover-americas-fifth-day-of-declining-bitcoin-price-has-some-traders-looking-out-below/,2022-08-18
1361,/markets/2022/08/18/bitcoin-loses-bullish-trendline-as-fed-sees-restrictive-rates-needed-for-some-time/,2022-08-18
1362,/business/2022/08/18/bitcoin-mining-hardware-firm-canaan-sees-prolonged-headwinds-after-challenging-quarter/,2022-08-18
1363,/markets/2022/08/18/first-mover-asia-celsius-token-price-rise-pegged-to-market-dynamics-rather-than-fundamentals-btc-retreats-again/,2022-08-18
1364,/markets/2022/08/17/market-wrap-bitcoin-prices-slide-for-fourth-consecutive-day/,2022-08-17
1365,/podcasts/coindesk-podcast-network/dcg-company-genesis-cuts-20-of-staff-amid-crypto-winter-and-colombia-explores-cbdc-to-combat-tax-evasion/,2022-08-17
1366,/markets/2022/08/17/why-bitcoin-traders-should-care-about-double-digit-inflation-in-uk/,2022-08-17
1367,/podcasts/markets-daily/crypto-news-roundup-for-aug-17-2022/,2022-08-17
1368,/markets/2022/08/17/bitcoin-ether-drop-as-analysts-fear-fed-minutes-will-dash-hopes-for-2023-easing/,2022-08-17
1369,/markets/2022/08/17/first-mover-americas-bitcoin-lower-as-us-futures-slide-ether-continues-to-steal-crypto-market-share/,2022-08-17
1370,/markets/2022/08/17/first-mover-asia-crypto-cant-shake-the-correlation-narrative-btc-eth-sink-but-meme-coins-rise/,2022-08-17
1371,/markets/2022/08/16/market-wrap-bitcoins-price-retraces-again-breaks-below-trendline/,2022-08-16
1372,/business/2022/08/16/brazils-largest-investment-bank-btg-pactual-launches-crypto-trading-platform/,2022-08-16
1373,/markets/2022/08/16/crypto-twitter-sees-bearish-wedge-pattern-in-bitcoins-price-recovery/,2022-08-16
1374,/markets/2022/08/16/first-mover-americas-btc-dips-below-24k-as-ether-holds-strength/,2022-08-16
1375,/markets/2022/08/16/first-mover-asia-bitcoin-and-ether-fall-angry-that-hodlnaut-has-frozen-your-funds-too-bad-its-in-the-terms-and-conditions/,2022-08-16
1376,/markets/2022/08/15/market-wrap-btc-not-quite-ready-to-stay-above-25k/,2022-08-15
1377,/podcasts/coindesk-podcast-network/galaxy-digital-abandons-12b-plan-to-acquire-bitgo-and-another-stablecoin-tumbles-after-hackers-exploit-bug/,2022-08-15
1378,/business/2022/08/15/brazils-largest-brokerage-xp-launches-bitcoin-ether-trading/,2022-08-15
1379,/markets/2022/08/15/crypto-funds-see-minor-outflows-ending-six-week-inflows-streak-coinshares/,2022-08-15
1380,/markets/2022/08/15/first-mover-americas-bitcoin-hits-25k-but-fails-to-hold-galaxy-digital-ends-plan-to-buy-bitgo/,2022-08-15
1381,/markets/2022/08/15/first-mover-asia-bitcoin-tests-25k-before-retreating-korea-play-to-earn-ban-unlikely-to-end-soon/,2022-08-15
1382,/business/2022/08/14/the-investors-definitive-guide-to-proof-of-work-and-proof-of-stake-abridged/,2022-08-14
1383,/podcasts/coindesk-podcast-network/hash-headlines-top-stories-of-the-week-08-13-22/,2022-08-13
1384,/markets/2022/08/12/market-wrap-bitcoin-price-finishes-higher-for-third-consecutive-week/,2022-08-12
1385,/policy/2022/08/12/cftc-accuses-ohio-man-of-running-12m-bitcoin-ponzi-scheme/,2022-08-12
1386,/layer2/2022/08/12/let-ugly-ducklings-grow-why-crypto-needs-a-safe-harbor/,2022-08-12
1387,/markets/2022/08/12/first-mover-americas-bitcoin-slips-at-end-of-strong-week-huobi-founder-in-talks-to-sell-majority-stake/,2022-08-12
1388,/markets/2022/08/12/bitcoin-24k-breakout-elusive-as-treasury-yields-balk-at-peak-inflation-narrative/,2022-08-12
1389,/markets/2022/08/12/first-mover-asia-solana-market-shrugs-off-tvl-fakery-with-price-rebound-ether-climbs-on-merge-anticipation/,2022-08-12
1390,/markets/2022/08/11/market-wrap-bitcoin-price-rises-but-ether-outpaces-as-merge-nears/,2022-08-11
1391,/markets/2022/08/11/first-mover-americas-ether-leads-crypto-markets-higher-after-final-merge-test-goes-live/,2022-08-11
1392,/tech/2022/08/11/polkadot-now-has-a-decentralized-version-of-wrapped-bitcoin/,2022-08-11
1393,/business/2022/08/11/blackrock-fresh-off-coinbase-tie-up-offers-direct-bitcoin-exposure/,2022-08-11
1394,/policy/2022/08/11/south-korea-arrests-three-in-multi-billion-dollar-crypto-linked-probe-report/,2022-08-11
1395,/layer2/2022/08/11/cryptos-downturn-makes-space-for-education-and-regulation/,2022-08-11
1396,/markets/2022/08/11/bitcoin-rallies-to-2-month-high-what-next/,2022-08-11
1397,/markets/2022/08/11/ether-tops-19k-as-ethereum-runs-final-merge-rehearsal/,2022-08-11
1398,/markets/2022/08/10/first-mover-asia-bitcoin-soars-past-24k-on-favorable-cpi-governments-focus-too-much-on-cryptos-economic-importance-australia-academics-argue/,2022-08-10
1399,/podcasts/coindesk-podcast-network/bitcoin-pops-as-us-inflation-slows-down-and-celebs-are-trolled-by-anonymous-crypto-user/,2022-08-10
1400,/markets/2022/08/10/market-wrap-us-inflation-slows-crypto-markets-accelerate/,2022-08-10
1401,/business/2022/08/10/vinteum-un-centro-de-investigacion-y-desarrollo-de-bitcoin-abrio-sus-puertas-en-brasil/,2022-08-10
1402,/business/2022/08/10/bitcoin-research-and-development-center-vinteum-launches-in-brazil/,2022-08-10
1403,/markets/2022/08/10/first-mover-americas-bitcoin-jumps-after-cpi-comes-in-lower-than-expected/,2022-08-10
1404,/markets/2022/08/10/la-inflacion-interanual-en-ee-uu-se-desacelera-a-85-en-julio-y-bitcoin-sube/,2022-08-10
1405,/markets/2022/08/09/first-mover-asia-bitcoin-snaps-its-4-day-rally-tuesday-troubles-in-cryptoland-not-at-koreas-muted-mega-blockchain-week/,2022-08-09
1406,/markets/2022/08/09/market-wrap-bitcoin-prices-pull-back-ahead-of-us-inflation-report/,2022-08-09
1407,/business/2022/08/09/mercado-libre-to-expand-crypto-trading-across-latin-america/,2022-08-09
1408,/business/2022/08/09/compania-de-energia-renovable-capta-43m-para-convertir-un-vertedero-de-metano-en-bitcoin/,2022-08-09
1409,/markets/2022/08/09/inflation-probably-slowed-in-july-cpi-report-but-not-enough-to-trigger-crypto-bull-run/,2022-08-09
1410,/markets/2022/08/09/first-mover-americas-as-bitcoin-and-ether-slide-investors-bet-on-ethereum-fork/,2022-08-09
1411,/markets/2022/08/09/first-mover-asia-btc-holds-near-24k-why-do-we-need-ethereum-pow-when-we-have-ethereum-classic/,2022-08-09
1412,/markets/2022/08/08/market-wrap-bitcoin-climbs-above-24k/,2022-08-08
1413,/podcasts/coindesk-podcast-network/crypto-mixing-service-tornado-cash-blacklisted-novogratzs-galaxy-digital-reports-q2-net-loss/,2022-08-08
1414,/markets/2022/08/08/first-mover-americas-bitcoin-passes-24k-for-first-time-in-august-ethereums-buterin-shrugs-off-fork-talk/,2022-08-08
1415,/markets/2022/08/08/first-mover-asia-bitcoin-hovers-over-23k-in-weekend-trading-an-edgy-environment-at-seouls-blockchain-megaweek/,2022-08-08
1416,/business/2022/08/07/move-over-ethereum-bitcoins-lightning-network-has-apps-too/,2022-08-07
1417,/podcasts/coindesk-podcast-network/hash-headlines-top-stories-of-the-week-6/,2022-08-06
1418,/markets/2022/08/05/market-wrap-bitcoin-falls-initially-on-us-jobs-report-grinds-higher-later/,2022-08-05
1419,/layer2/2022/08/05/the-price-for-cryptos-recovery-a-new-narrative/,2022-08-05
1420,/markets/2022/08/05/first-mover-americas-bitcoins-rally-loses-steam-after-us-jobs-report/,2022-08-05
1421,/business/2022/08/05/core-scientific-sold-more-bitcoin-in-july-than-it-mined/,2022-08-05
1422,/markets/2022/08/05/us-adds-528k-jobs-in-july-more-than-doubling-estimates/,2022-08-05
1423,/markets/2022/08/04/first-mover-asia-cryptos-learn-on-the-fly-ethos-on-display-as-bridge-hack-damage-reaches-2b/,2022-08-04
1424,/business/2022/08/04/michael-saylor-lost-big-in-the-dot-com-bubble-and-bitcoins-crash-now-he-aims-to-rebound-again/,2022-08-04
1425,/podcasts/coindesk-podcast-network/coinbase-shares-soar-amid-blackrock-partnership-news-and-robinhood-ceo-shuts-down-ftx-merger-chatter/,2022-08-04
1426,/business/2022/08/04/block-beats-q2-estimates-posts-179b-in-bitcoin-transactions/,2022-08-04
1427,/markets/2022/08/04/market-wrap-bitcoin-falls-on-lower-volume-and-decreased-volatility/,2022-08-04
1428,/markets/2022/08/04/first-mover-americas-bitcoin-unbothered-by-bank-of-englands-super-size-interest-rate-hike/,2022-08-04
1429,/markets/2022/08/04/cme-to-roll-out-euro-denominated-bitcoin-and-ether-futures-on-august-29/,2022-08-04
1430,/layer2/2022/08/04/advisors-should-look-before-clients-leap-into-defi/,2022-08-04
1431,/layer2/2022/08/04/bitcoin-doesnt-need-yield-when-holding-will-suffice/,2022-08-04
1432,/markets/2022/08/04/rare-signal-hinting-at-bitcoin-price-bottom-emerges/,2022-08-04
1433,/markets/2022/08/03/first-mover-asia-bitcoin-snaps-losing-streak-as-pelosi-taiwan-trip-passes-without-incident/,2022-08-03
1434,/podcasts/the-breakdown-with-nlw/us-senators-say-btc-and-eth-are-commodities/,2022-08-03
1435,/business/2022/08/03/amid-crypto-carnage-huge-traders-remain-super-bullish-on-bitcoin/,2022-08-03
1436,/markets/2022/08/03/market-wrap-bitcoin-reverses-course-pushes-higher-21k-is-point-of-control/,2022-08-03
1437,/podcasts/coindesk-podcast-network/facebook-bets-big-on-the-creator-economy-while-robinhood-cuts-workforce-by-nearly-a-quarter/,2022-08-03
1438,/layer2/2022/08/03/banks-arent-going-to-hodl-bitcoin/,2022-08-03
1439,/business/2022/08/03/microstrategy-shares-surge-after-michael-saylor-exits-ceo-role/,2022-08-03
1440,/business/2022/08/03/riot-blockchain-mined-28-less-bitcoin-in-july-as-heat-wave-cut-power-supply/,2022-08-03
1441,/markets/2022/08/03/first-mover-americas-crypto-market-trades-in-the-green-despite-hacks/,2022-08-03
1442,/business/2022/08/03/bank-of-america-dismisses-assertion-that-blockchains-have-no-intrinsic-value-citing-transaction-fees/,2022-08-03
1443,/markets/2022/08/02/first-mover-asia-fed-fears-and-pelosi-taiwan-trip-reverse-bitcoins-recent-gains/,2022-08-02
1444,/business/2022/08/02/microstrategy-reports-918m-impairment-charge-on-bitcoin-holdings-in-q2/,2022-08-02
1445,/markets/2022/08/02/market-wrap-bitcoin-wavers-in-narrow-range-as-cryptos-trade-weaker/,2022-08-02
1446,/layer2/2022/08/02/what-is-cryptos-downfall-its-complexity/,2022-08-02
1447,/markets/2022/08/02/first-mover-americas-btc-eth-drop-amid-geopolitical-tensions/,2022-08-02
1448,/business/2022/08/02/bitcoin-brokerage-river-financial-drops-fees-for-recurring-trades/,2022-08-02
1449,/markets/2022/08/02/bitcoin-ether-slump-as-pelosis-taiwan-trip-weakens-risk-sentiment/,2022-08-02
1450,/markets/2022/08/01/first-mover-asia-was-the-metaverse-all-just-a-dream/,2022-08-01
1451,/layer2/2022/08/01/why-the-crypto-industry-must-now-come-to-its-own-defense/,2022-08-01
1452,/markets/2022/08/01/market-wrap-bitcoin-starts-the-month-in-negative-territory/,2022-08-01
1453,/markets/2022/08/01/ether-supera-por-primera-vez-a-bitcoin-en-el-mercado-de-opciones/,2022-08-01
1454,/markets/2022/08/01/july-marks-strongest-month-of-crypto-fund-inflows-this-year-coinshares/,2022-08-01
1455,/markets/2022/08/01/first-mover-americas-btc-retreats-from-weekend-high-of-24k-eth-options-open-interest-surpasses-btcs-on-deribit/,2022-08-01
1456,/markets/2022/08/01/ether-flips-bitcoin-in-options-market-for-the-first-time/,2022-08-01
1457,/markets/2022/08/01/bitcoin-trades-cautiously-even-as-real-yield-dollar-support-bullish-stance/,2022-08-01
1458,/markets/2022/07/31/first-mover-asia-btc-dips-below-235k-the-crypto-bear-market-will-test-thailands-sec/,2022-07-31
1459,/business/2022/07/31/philosophically-it-doesnt-matter-whether-cryptos-are-securities-practically-it-does/,2022-07-31
1460,/podcasts/coindesk-podcast-network/hash-headlines-top-stories-of-the-week-5/,2022-07-30
1461,/markets/2022/07/29/market-wrap-bitcoin-and-other-cryptos-gain-for-second-straight-week/,2022-07-29
1462,/layer2/2022/07/29/where-traditional-public-financing-fails-blockchain-steps-in/,2022-07-29
1463,/layer2/sportsweek/2022/07/29/my-bet-is-on-bitcoin-pro-soccer-player-says/,2022-07-29
1464,/layer2/sportsweek/2022/07/29/why-athletes-are-taking-compensation-in-bitcoin/,2022-07-29
1465,/markets/2022/07/29/first-mover-americas-bitcoin-heads-for-best-month-since-october-as-pce-inflation-surprises/,2022-07-29
1466,/policy/2022/07/29/el-salvadors-finance-minister-says-bitcoin-adoption-is-gaining-ground-report/,2022-07-29
1467,/markets/2022/07/29/ethereum-classic-almost-triples-matic-and-uni-surge-as-july-brings-relief-to-crypto-market/,2022-07-29
1468,/markets/2022/07/29/first-mover-asia-bitcoins-recent-gains-have-been-small-what-will-drive-its-price-higher/,2022-07-29
1469,/podcasts/coindesk-podcast-network/bitcoin-tops-23k-amid-us-recession-and-facebook-parent-meta-loses-28b-on-metaverse-division-in-q2/,2022-07-28
1470,/markets/2022/07/28/market-wrap-bitcoin-pushes-higher-despite-negative-gdp-report/,2022-07-28
1471,/markets/2022/07/28/first-mover-americas-no-recession-for-bitcoin-as-us-gdp-shrinks-zipmex-files-for-bankruptcy/,2022-07-28
1472,/layer2/2022/07/28/advisors-dont-let-crypto-optimism-override-practical-thinking/,2022-07-28
1473,/markets/2022/07/28/bitcoin-awaits-us-gdp-after-biggest-single-day-gain-in-6-weeks/,2022-07-28
1474,/markets/2022/07/27/first-mover-asia-crypto-companies-struggle-with-layoffs-but-some-see-opportunity-to-add-talent-btc-eth-soar-after-fed-rate-hike/,2022-07-27
1475,/markets/2022/07/27/market-wrap-crypto-markets-trade-higher-as-fed-raises-rates-by-expected-amount/,2022-07-27
1476,/markets/2022/07/27/federal-reserve-hikes-us-interest-rate-by-075-percentage-point/,2022-07-27
1477,/business/2022/07/27/bitcoin-maximalist-michael-saylor-makes-the-case-against-ethereum/,2022-07-27
1478,/markets/2022/07/27/first-mover-americas-crypto-traders-await-fed-meeting-bitcoin-rises-cathie-woods-ark-dumps-coin/,2022-07-27
1479,/markets/2022/07/27/crypto-traders-split-on-upcoming-fed-rate-hikes-impact-on-bitcoin/,2022-07-27
1480,/markets/2022/07/26/first-mover-asia-binance-deserves-some-criticisms-but-its-not-a-ponzi-scheme-bitcoin-tumbles/,2022-07-26
1481,/markets/2022/07/26/market-wrap-bitcoin-declines-further-as-momentum-wanes/,2022-07-26
1482,/podcasts/coindesk-podcast-network/coinbase-shares-fall-amid-reported-sec-probe-and-chipotle-pushes-into-crypto-space/,2022-07-26
1483,/business/2022/07/26/coinbases-20-decline-leads-crypto-names-lower-following-report-of-sec-probe/,2022-07-26
1484,/markets/2022/07/26/first-mover-americas-btc-to-15k-as-rally-stalls-some-traders-fear-another-leg-down/,2022-07-26
1485,/markets/2022/07/26/ether-solana-lead-majors-losses-analysts-caution-of-further-declines-after-fed-rate-hikes/,2022-07-26
